#  RA_x                DEC_x         flux_F         flux_S         flux_H             HR
                                                                                                                                                                                     
  1.498120579830E+002  1.712516618210E+000  4.280000E-015 -2.460000E-016  7.130000E-015 -9.900000E+001
 1.500943214430E+002  2.702802131440E+000  8.890000E-015  2.070000E-015  6.360000E-015 -1.200000E-001
  1.498819375300E+002  1.798520908670E+000  2.090000E-015 -4.120000E-016  3.030000E-015 -9.900000E+001
  1.499180677270E+002  1.762022210640E+000  1.740000E-015 -6.020000E-016  2.000000E-015 -9.900000E+001
  1.499187155480E+002  1.826906069090E+000  1.550000E-015 -4.150000E-016  3.050000E-015 -9.900000E+001
  1.499212816880E+002  1.790912379460E+000  1.930000E-015 -4.030000E-016  2.710000E-015 -9.900000E+001
  1.500685226450E+002  1.669415470540E+000  2.500000E-015 -8.950000E-016  1.950000E-015 -3.100000E-001
  1.500887835010E+002  1.658505080050E+000  2.340000E-015 -7.920000E-016  3.120000E-015  2.300000E-001
 1.500948064930E+002  2.832368577690E+000  4.570000E-015  9.770001E-016  4.160000E-015 -4.000000E-002
  1.501171152330E+002  1.670848587630E+000  1.460000E-015 -5.310000E-016  2.110000E-015  6.900000E-001
  1.502104626540E+002  1.556923099230E+000  3.150000E-015 -6.560000E-016  4.530000E-015 -9.900000E+001
  1.502106422460E+002  1.688592454420E+000  1.850000E-015 -5.760000E-016  2.030000E-015  2.300000E-001
  1.502241392440E+002  1.668515197450E+000  2.580000E-015 -7.240000E-016  2.720000E-015 -9.900000E+001
  1.502311547960E+002  1.570932423950E+000  7.490000E-015 -7.320000E-016  1.400000E-014 -9.900000E+001
  1.502395474520E+002  1.630692287850E+000  2.980000E-015 -6.360000E-016  4.680000E-015 -9.900000E+001
  1.502466158060E+002  1.668289409250E+000  3.830000E-015 -8.580000E-016  3.920000E-015  4.700000E-001
 1.500948768190E+002  2.808457472400E+000  5.830000E-015  1.510000E-015  4.310000E-015 -2.000000E-002
  1.502296766930E+002  1.721365291170E+000  2.100000E-015 -4.620000E-016  2.560000E-015  6.000000E-001
 1.500985072810E+002  2.802118722280E+000  9.660000E-015  3.630000E-015  5.840000E-015 -9.900000E+001
  1.500974541000E+002  1.745725446650E+000  1.690000E-015 -2.090000E-016  3.010000E-015 -9.900000E+001
 1.500999296240E+002  2.819842095280E+000  5.230000E-015  1.150000E-015  4.830000E-015 -5.000000E-002
  1.498033627060E+002  1.860883910260E+000  1.320000E-015 -5.310000E-016  1.550000E-015  5.000000E-002
 1.501003858540E+002  2.759498774220E+000  3.810000E-015  1.120000E-015  4.500000E-015 -2.700000E-001
  1.496957467290E+002  1.974535407830E+000  2.020000E-015 -1.240000E-016  3.730000E-015 -9.900000E+001
 1.501074244150E+002  2.889476476970E+000  4.890000E-015  8.290000E-016  5.600000E-015  2.200000E-001
  1.494044972510E+002  1.737068711110E+000  1.220000E-014 -1.870000E-015  1.570000E-014 -9.900000E+001
  1.494787116040E+002  1.820701583030E+000  2.940000E-015 -7.240000E-016  5.110000E-015 -9.900000E+001
  1.495133897850E+002  1.763382738360E+000  1.880000E-015 -7.190000E-016  3.270000E-015  3.600000E-001
  1.495359214120E+002  1.651651637720E+000  1.810000E-015 -8.360000E-016  2.000000E-015  5.300000E-001
  1.495684911340E+002  1.735845186740E+000  2.480000E-015 -5.980000E-016  3.950000E-015 -9.900000E+001
 1.501090104650E+002  2.946287364040E+000  8.979999E-015  1.380000E-015  9.850000E-015  3.800000E-001
  1.495865835010E+002  1.626660475530E+000  4.380000E-015 -4.880000E-016  6.670000E-015 -9.900000E+001
  1.496331126510E+002  1.719692330700E+000  1.860000E-015 -1.340000E-016  3.700000E-015 -9.900000E+001
  1.496734812430E+002  1.685692083840E+000  1.480000E-015 -3.040000E-016  2.010000E-015 -9.900000E+001
  1.496882526870E+002  1.678548331790E+000  1.970000E-015 -2.030000E-016  2.910000E-015 -9.900000E+001
  1.496914757870E+002  1.699888482020E+000  1.780000E-015 -4.790000E-016  2.540000E-015 -9.900000E+001
 1.501193746350E+002  2.853606324510E+000  1.760000E-013  5.440000E-014  9.550000E-014 -3.600000E-001
  1.497243884830E+002  1.511017226460E+000  7.030000E-015 -2.020000E-015  6.640000E-015  4.000000E-001
  1.497341328360E+002  1.624648058900E+000  3.330000E-015 -5.850000E-016  5.230000E-015  6.800000E-001
  1.497472976730E+002  1.539726159430E+000  3.540000E-015 -8.360000E-016  4.560000E-015 -9.900000E+001
  1.497554770090E+002  1.633968024940E+000  4.020000E-015 -7.550000E-016  4.710000E-015  2.500000E-001
  1.499314556520E+002  1.735541644260E+000  4.450000E-015 -6.730000E-016  7.410000E-015  7.700000E-001
  1.499791092040E+002  1.430665474510E+000  6.190000E-015 -1.380000E-015  8.229999E-015  6.900000E-001
 1.501248930070E+002  2.762722088630E+000  3.630000E-015  9.100000E-016  3.120000E-015  1.300000E-001
  1.500930484470E+002  1.571895972910E+000  2.000000E-015 -3.320000E-016  3.550000E-015 -9.900000E+001
  1.500975672870E+002  1.534976282590E+000  2.720000E-015 -8.210000E-016  3.950000E-015  3.500000E-001
  1.501118125290E+002  1.548273785980E+000  2.100000E-015 -4.880000E-016  2.810000E-015 -9.900000E+001
  1.501362234760E+002  1.567804274790E+000  2.070000E-015 -2.850000E-016  3.490000E-015 -9.900000E+001
  1.501375741710E+002  1.502522920040E+000  9.350000E-015 -1.730000E-015  1.270000E-014  5.400000E-001
  1.501573755500E+002  1.566743301820E+000  5.110000E-015 -9.100000E-016  9.670000E-015  5.900000E-001
 1.501251866430E+002  2.861817932730E+000  9.750000E-015  3.670000E-015  4.770000E-015 -9.900000E+001
  1.499105605670E+002  1.662207006290E+000  2.020000E-015 -4.260000E-016  2.700000E-015  6.500000E-001
  1.499230743450E+002  1.496600778020E+000  3.610000E-015 -9.100000E-016  4.710000E-015 -9.900000E+001
  1.499255420800E+002  1.552308122100E+000  8.340000E-016 -5.350000E-016  1.220000E-015 -9.900000E+001
  1.499260599300E+002  1.595618277230E+000  5.870000E-015 -6.930000E-016  8.350000E-015  8.200000E-001
  1.499267644140E+002  1.510396479510E+000  2.480000E-015 -7.470000E-016  4.130000E-015 -9.900000E+001
  1.499307112430E+002  1.595354358660E+000  1.730000E-014 -9.470000E-016  2.330000E-014  8.800000E-001
  1.499322389420E+002  1.626252987050E+000  9.899999E-016 -4.350000E-016  2.670000E-015 -9.900000E+001
  1.499479896980E+002  1.647746685380E+000  1.340000E-014 -4.970000E-016  2.220000E-014 -9.900000E+001
  1.499596524750E+002  1.608027847880E+000  1.300000E-015 -7.700000E-016  1.790000E-015 -4.700000E-001
 1.501283441940E+002  2.894272732360E+000  1.370000E-014  3.910000E-015  9.030000E-015 -5.000000E-002
  1.499797798180E+002  1.542380231630E+000  1.430000E-015 -4.770000E-016  1.770000E-015 -9.900000E+001
  1.498874103070E+002  1.716006848870E+000  1.740000E-015 -2.790000E-016  3.920000E-015 -9.900000E+001
  1.500107420720E+002  1.600182722700E+000  5.080000E-015 -5.060000E-016  8.350000E-015  7.600000E-001
  1.500314834860E+002  1.545186495400E+000  2.460000E-015 -7.140000E-016  3.920000E-015  5.800000E-001
  1.500092243820E+002  1.445752788930E+000  5.180000E-015 -1.180000E-015  6.640000E-015  5.100000E-001
  1.500285939890E+002  1.468626465840E+000  2.740000E-015 -9.470000E-016  2.700000E-015  3.000000E-001
  1.500671720430E+002  1.505009549050E+000  4.630000E-015 -1.010000E-015  5.840000E-015  4.900000E-001
  1.500803225990E+002  1.602984304430E+000  3.490000E-015 -7.210000E-016  5.020000E-015  6.500000E-001
  1.501507177120E+002  1.437355735270E+000  8.090000E-015 -2.580000E-015  9.270001E-015  1.800000E-001
  1.499840376970E+002  1.685634271210E+000  3.640000E-015 -1.320000E-015  4.070000E-015  2.200000E-001
 1.501418066680E+002  2.824683955670E+000  4.380000E-014  1.180000E-014  2.970000E-014 -2.500000E-001
  1.500553067260E+002  1.586189710830E+000  2.410000E-015 -5.380000E-016  3.610000E-015  5.100000E-001
  1.500603586630E+002  1.632562129300E+000  9.050000E-015 -7.700000E-016  1.410000E-014  7.400000E-001
  1.500677247860E+002  1.656873785200E+000  2.670000E-015 -5.240000E-016  3.090000E-015  5.700000E-001
  1.500831202710E+002  1.659443537430E+000  1.200000E-015 -1.710000E-016  2.040000E-015 -9.900000E+001
 1.501426293940E+002  2.905628914770E+000  1.110000E-014  2.860000E-015  8.229999E-015 -2.700000E-001
  1.496767249170E+002  1.612385449260E+000  2.030000E-015 -7.380000E-016  3.040000E-015  5.100000E-001
  1.496830820340E+002  1.614843511160E+000  1.830000E-014  3.260000E-015  1.900000E-014  1.700000E-001
  1.497476105440E+002  1.636905931330E+000  2.170000E-015 -8.069999E-016  2.040000E-015 -9.900000E+001
  1.497530185260E+002  1.587266916510E+000  2.500000E-015 -6.180000E-016  3.890000E-015 -9.900000E+001
  1.497564532160E+002  1.632081483670E+000  1.810000E-015 -3.820000E-016  3.150000E-015 -9.900000E+001
  1.498001612500E+002  1.561469410190E+000  2.480000E-015 -4.770000E-016  4.250000E-015 -9.900000E+001
  1.498127344340E+002  1.614731569230E+000  3.780000E-015 -9.470000E-016  5.200000E-015  6.100000E-001
 1.501508945240E+002  2.824779329300E+000  5.110000E-015  1.380000E-015  4.350000E-015 -7.000000E-002
  1.498333877040E+002  1.545956593350E+000  3.150000E-015 -7.920000E-016  4.040000E-015  5.900000E-001
  1.498618050200E+002  1.556455230960E+000  3.450000E-015 -1.060000E-015  3.670000E-015  5.000000E-002
 1.501528291040E+002  2.886437129380E+000  1.570000E-015  3.000000E-016  1.730000E-015  8.000000E-002
  1.502791429370E+002  1.624376642870E+000  1.880000E-015 -6.340000E-016  2.740000E-015 -9.900000E+001
  1.502968086940E+002  1.607119503140E+000  4.210000E-015 -5.200000E-016  7.190000E-015 -9.900000E+001
 1.501553866500E+002  2.830763702780E+000  1.010000E-014  2.600000E-015  9.550000E-015 -1.600000E-001
  1.503834522720E+002  1.680828486690E+000  1.740000E-015 -4.390000E-016  3.010000E-015 -9.900000E+001
 1.501587977810E+002  2.808589872180E+000  1.520000E-014  5.220000E-015  6.490000E-015 -5.800000E-001
 1.501590214570E+002  2.825222899050E+000  2.330000E-014  7.190000E-015  1.240000E-014 -4.700000E-001
  1.504019814510E+002  2.076794958220E+000  1.530000E-015 -4.360000E-016  2.360000E-015 -9.900000E+001
 1.501673532480E+002  2.797740698190E+000  1.120000E-013  3.740000E-014  6.520000E-014 -3.000000E-001
  1.504275739610E+002  2.169033167930E+000  1.240000E-015 -5.120000E-016  1.350000E-015 -9.900000E+001
  1.504419158000E+002  2.067700199830E+000  1.400000E-015 -5.680000E-016  2.070000E-015  1.000000E-001
  1.504670494390E+002  2.110289323690E+000  2.220000E-015 -3.250000E-016  3.580000E-015 -9.900000E+001
 1.501689933110E+002  2.842584652170E+000  1.640000E-014  2.130000E-015  1.700000E-014  1.800000E-001
  1.504375942980E+002  1.979370487900E+000  2.980000E-015 -7.310000E-016  3.920000E-015  3.800000E-001
 1.501851611260E+002  2.890212430290E+000  5.230000E-014  1.500000E-014  3.370000E-014 -2.900000E-001
  1.503456191930E+002  1.803316490880E+000  1.860000E-015 -2.550000E-016  2.910000E-015 -9.900000E+001
 1.499211314110E+002  2.886118672180E+000  8.070000E-015  2.180000E-015  5.910000E-015  3.000000E-002
  1.502996393030E+002  1.759870364920E+000  1.210000E-015 -5.920000E-016  1.550000E-015 -9.900000E+001
  1.502574502540E+002  1.646240630090E+000  3.660000E-015 -8.950000E-016  2.170000E-015  2.000000E-002
  1.503771512030E+002  1.563702526080E+000  7.510000E-015 -2.070000E-015  9.330000E-015 -7.000000E-002
 1.499218326800E+002  2.875318933020E+000  1.930000E-014  5.050000E-015  1.200000E-014 -2.200000E-001
  1.503923761040E+002  1.676824806550E+000  2.990000E-015 -9.250000E-016  3.730000E-015  4.200000E-001
  1.504024612860E+002  1.714088383740E+000  5.780000E-015 -1.610000E-015  6.550000E-015  2.800000E-001
  1.504193511340E+002  1.719018013560E+000  4.530000E-015 -6.770000E-016  6.700000E-015  7.700000E-001
  1.504196065200E+002  1.661695171100E+000  1.810000E-015 -5.110000E-016  3.000000E-015 -9.900000E+001
  1.504477533490E+002  1.740495441340E+000  2.740000E-015 -4.580000E-016  4.470000E-015  7.600000E-001
  1.504707875150E+002  1.708484774610E+000  1.700000E-015 -5.470000E-016  2.250000E-015 -9.900000E+001
 1.499576737670E+002  2.796841018040E+000  2.630000E-015  8.810000E-016  1.410000E-015 -9.900000E+001
  1.504897126930E+002  1.719434333650E+000  1.780000E-015 -4.080000E-016  2.760000E-015  6.300000E-001
  1.504977463520E+002  1.773378637160E+000  1.830000E-015 -3.240000E-016  3.400000E-015 -9.900000E+001
  1.504211422850E+002  1.731789748880E+000  1.920000E-015 -3.350000E-016  3.550000E-015 -9.900000E+001
  1.504674481710E+002  1.865929312070E+000  1.020000E-015 -3.690000E-016  1.520000E-015 -9.900000E+001
  1.504740639180E+002  1.907585415880E+000  4.040000E-015 -8.950000E-016  6.760000E-015  7.200000E-001
  1.504839785790E+002  1.840930773760E+000  2.980000E-015 -7.400000E-016  3.640000E-015  4.300000E-001
  1.505029473610E+002  1.835019035160E+000  1.130000E-015 -2.680000E-016  1.710000E-015 -9.900000E+001
  1.505086914100E+002  1.754544509770E+000  2.670000E-015 -5.070000E-016  4.220000E-015  6.300000E-001
 1.499785859950E+002  2.898136404140E+000  4.500000E-015  6.020000E-016  5.750000E-015  6.300000E-001
  1.505136267750E+002  1.874537088140E+000  1.030000E-015 -4.360000E-016  1.520000E-015 -1.500000E-001
  1.504219625560E+002  1.931552718590E+000  1.980000E-015 -8.580000E-016  1.810000E-015 -9.900000E+001
  1.504222941210E+002  2.059313428010E+000  2.050000E-015 -5.540000E-016  2.680000E-015 -9.900000E+001
  1.505105794050E+002  1.962646440480E+000  1.500000E-015 -6.560000E-016  1.660000E-015  1.800000E-001
  1.505155300090E+002  1.998408737250E+000  3.320000E-015 -4.950000E-016  5.020000E-015 -9.900000E+001
  1.505698062640E+002  1.974829686270E+000  2.530000E-015 -2.500000E-016  4.560000E-015 -9.900000E+001
 1.499987524490E+002  2.768870056550E+000  6.520000E-015  2.070000E-015  3.370000E-015 -3.900000E-001
  1.504392129480E+002  1.971835413990E+000  4.020000E-015 -9.400000E-016  5.970000E-015  5.300000E-001
  1.505022445350E+002  2.125680340600E+000  1.110000E-015 -3.830000E-016  1.880000E-015 -9.900000E+001
  1.505057654900E+002  2.125643602980E+000  1.300000E-015 -3.790000E-016  1.760000E-015 -9.900000E+001
  1.505625843520E+002  2.060164183790E+000  7.250000E-016 -2.670000E-016  1.420000E-015 -9.900000E+001
  1.505658014250E+002  2.004041208940E+000  4.340000E-015 -5.670000E-016  6.820000E-015  6.700000E-001
  1.505673610350E+002  2.072574779510E+000  1.640000E-015 -5.400000E-016  2.020000E-015 -9.900000E+001
  1.505805464390E+002  2.091696060830E+000  1.560000E-015 -7.350000E-016  1.740000E-015  0.000000E+000
 1.500010502070E+002  2.794216470430E+000  1.030000E-014  1.890000E-015  1.120000E-014  1.200000E-001
  1.506089282720E+002  2.074588149430E+000  2.170000E-015 -3.030000E-016  3.730000E-015 -9.900000E+001
  1.506109951090E+002  2.094734258990E+000  2.020000E-015 -3.870000E-016  3.240000E-015 -9.900000E+001
  1.506122758600E+002  2.114748786360E+000  2.870000E-015 -6.450000E-016  4.440000E-015 -9.900000E+001
  1.505719025680E+002  2.327302390640E+000  2.120000E-015 -3.790000E-016  3.520000E-015 -9.900000E+001
  1.506341712780E+002  2.261868323440E+000  1.010000E-015 -4.120000E-016  1.140000E-015 -9.900000E+001
 1.500037782570E+002  2.817122676090E+000  2.120000E-014  5.970000E-015  1.380000E-014 -4.100000E-001
  1.506658495180E+002  2.230509759700E+000  1.620000E-015 -4.760000E-016  2.280000E-015  2.700000E-001
  1.506739253370E+002  2.262758544310E+000  1.950000E-015 -4.760000E-016  3.090000E-015  5.000000E-001
  1.506747259340E+002  2.293610935800E+000  2.510000E-015 -5.570000E-016  3.460000E-015  6.100000E-001
  1.506790828200E+002  2.310114573110E+000  5.870000E-015 -1.160000E-015  6.120000E-015  3.200000E-001
  1.504206263010E+002  1.611373839160E+000  2.450000E-015 -8.360000E-016  2.800000E-015  1.000000E-001
  1.504386674240E+002  1.593498070460E+000  7.110000E-015 -8.360000E-016  1.210000E-014  8.000000E-001
  1.504893306930E+002  1.618770707250E+000  4.360000E-015 -8.880000E-016  5.880000E-015  5.400000E-001
1.504643700980E+002  2.425666722690E+000  1.540000E-015  3.340000E-016  1.460000E-015  1.300000E-001
 1.500042641240E+002  2.929416706780E+000  3.730000E-015  5.540000E-016  3.700000E-015  6.100000E-001
  1.504989100470E+002  1.576751036220E+000  5.270000E-015 -2.990000E-015  2.440000E-015  4.000000E-002
  1.505187902080E+002  1.515923662070E+000  5.880000E-015 -1.330000E-015  9.120000E-015 -9.900000E+001
  1.505284998420E+002  1.581155110310E+000  3.880000E-015 -9.550000E-016  5.450000E-015  5.600000E-001
  1.505578989370E+002  1.659387307680E+000  2.030000E-015 -7.920000E-016  2.220000E-015  1.000000E-002
  1.505583122590E+002  1.682389234000E+000  1.390000E-015 -5.450000E-016  1.630000E-015 -9.900000E+001
  1.504874191720E+002  1.830897319580E+000  9.350001E-016 -3.800000E-016  1.410000E-015 -9.900000E+001
 1.500060993600E+002  2.812386872980E+000  7.220000E-014  2.120000E-014  3.670000E-014 -3.900000E-001
  1.505020589550E+002  1.758491349070E+000  2.210000E-015 -6.930000E-016  2.760000E-015  2.000000E-001
  1.505044966060E+002  1.750753517570E+000  2.680000E-015 -7.190000E-016  3.980000E-015  3.200000E-001
  1.505456005630E+002  1.821927742510E+000  2.190000E-015 -3.880000E-016  3.860000E-015 -9.900000E+001
  1.505522101530E+002  1.796088330420E+000  1.760000E-015 -1.550000E-016  3.520000E-015 -9.900000E+001
  1.505683237670E+002  1.835644449400E+000  4.290000E-015 -3.570000E-016  7.370000E-015 -9.900000E+001
  1.505958257470E+002  1.799222057300E+000  1.640000E-015 -5.710000E-016  2.300000E-015 -9.900000E+001
  1.506105533130E+002  1.800839042560E+000  2.070000E-015 -7.700000E-016  2.120000E-015  9.000000E-002
 1.500121867350E+002  2.776139114120E+000  1.040000E-014  2.710000E-015  7.310000E-015 -2.000000E-001
  1.506347960690E+002  1.804439309550E+000  1.600000E-015 -1.780000E-016  2.960000E-015 -9.900000E+001
  1.506370367860E+002  1.627977190340E+000  4.160000E-015 -4.180000E-016  6.950000E-015 -9.900000E+001
  1.505335917500E+002  1.979317188800E+000  1.150000E-015 -6.270000E-016  1.600000E-015  5.200000E-001
  1.505525108450E+002  1.874040192660E+000  1.690000E-015 -2.720000E-016  4.010000E-015 -9.900000E+001
  1.505672874170E+002  1.936882068530E+000  2.550000E-015 -4.990000E-016  3.890000E-015 -9.900000E+001
  1.506139696780E+002  1.858018039480E+000  2.310000E-015 -5.680000E-016  3.060000E-015 -9.900000E+001
 1.500354175240E+002  2.963838300730E+000  6.400000E-015  1.550000E-015  5.200000E-015 -3.600000E-001
  1.506144635400E+002  1.907466363620E+000  1.810000E-015 -2.230000E-016  2.370000E-015 -9.900000E+001
  1.506165809650E+002  1.844605412280E+000  1.860000E-015 -6.430000E-016  2.120000E-015  1.000000E-001
